customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1612,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.47,4589.25,Yes
CUST-1613,Male,0,No,No,29,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,93.25,5810.11,No
CUST-1614,Female,1,No,Yes,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,33.64,8040.2,Yes
CUST-1615,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,107.29,1230.42,No
CUST-1616,Male,0,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,25.81,3693.34,No
CUST-1617,Male,0,No,Yes,14,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),86.27,2195.38,No
CUST-1618,Female,1,No,Yes,37,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),35.2,1866.25,No
CUST-1619,Male,0,No,No,49,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),98.6,4424.61,No
CUST-1620,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),75.14,1234.65,Yes
CUST-1621,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,One year,No,Mailed check,76.92,148.75,No
CUST-1622,Female,0,No,No,23,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),52.6,1393.23,No
CUST-1623,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),46.33,2863.85,No
CUST-1624,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),64.33,111.07,Yes
CUST-1625,Male,0,Yes,No,57,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,93.77,7288.21,No
CUST-1626,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,34.82,4967.86,No
CUST-1627,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.63,248.35,No
CUST-1628,Male,0,No,Yes,71,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),65.98,1957.11,No
CUST-1629,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),63.22,5652.83,Yes
CUST-1630,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),19.66,271.95,No
CUST-1631,Male,0,No,No,32,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),30.42,3215.42,No
CUST-1632,Female,0,Yes,No,4,No,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),61.2,837.91,No
CUST-1633,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),116.13,3339.54,Yes
CUST-1634,Male,0,No,No,12,No,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.01,8228.76,No
CUST-1635,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,19.03,3877.38,Yes
CUST-1636,Male,0,No,No,57,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,61.58,5223.39,No
CUST-1637,Male,0,Yes,Yes,1,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),19.6,3482.41,Yes
CUST-1638,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,51.62,2690.01,Yes
CUST-1639,Female,1,Yes,Yes,24,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,53.41,5197.28,No
CUST-1640,Female,1,Yes,No,33,No,No,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.24,5283.05,No
CUST-1641,Male,0,No,No,11,No,No phone service,No,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,95.96,5237.26,Yes
CUST-1642,Male,0,Yes,No,18,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,109.29,245.47,No
CUST-1643,Female,0,No,Yes,36,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),117.88,5925.97,Yes
CUST-1644,Male,1,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.88,5750.44,Yes
CUST-1645,Male,0,No,No,59,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.66,612.87,No
CUST-1646,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,89.75,1630.99,No
CUST-1647,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Electronic check,91.65,4431.62,Yes
CUST-1648,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,55.92,3078.12,No
CUST-1649,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),74.56,4903.77,Yes
CUST-1650,Male,0,No,Yes,67,Yes,No phone service,No,No internet service,No,Yes,No,No,No,One year,Yes,Credit card (automatic),100.18,6467.82,No
CUST-1651,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,36.92,4666.66,Yes
CUST-1652,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),20.05,3911.06,No
CUST-1653,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,71.97,2254.26,No
CUST-1654,Female,0,No,No,62,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.44,5238.6,No
CUST-1655,Male,0,Yes,No,34,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,75.5,7034.48,No
CUST-1656,Female,0,Yes,No,71,No,No,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Mailed check,77.62,2243.67,No
CUST-1657,Male,0,Yes,No,60,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),57.31,6703.01,No
CUST-1658,Male,0,No,No,4,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,83.15,3560.15,Yes
CUST-1659,Female,0,No,No,36,Yes,No,No,No internet service,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),22.28,966.8,No
CUST-1660,Male,0,Yes,No,10,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.12,7741.99,No
CUST-1661,Male,1,No,Yes,39,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,62.48,5799.62,No
CUST-1662,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,No,Electronic check,112.3,7151.43,No
CUST-1663,Male,0,Yes,Yes,7,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,82.45,5572.92,No
CUST-1664,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.53,1065.82,No
CUST-1665,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,63.8,4612.03,No
CUST-1666,Female,0,Yes,No,57,No,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.56,5392.44,No
CUST-1667,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),72.25,2233.64,Yes
CUST-1668,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),22.79,5369.29,No
CUST-1669,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.69,4825.51,No
CUST-1670,Female,0,No,No,48,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.8,201.1,No
CUST-1671,Male,1,Yes,Yes,66,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.99,7503.83,No
CUST-1672,Female,1,Yes,Yes,6,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,48.54,4546.12,No
CUST-1673,Male,0,No,Yes,24,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),24.47,4974.62,No
CUST-1674,Male,0,No,Yes,22,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,53.48,1301.58,No
CUST-1675,Male,0,No,Yes,50,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),22.39,6837.41,No
CUST-1676,Male,0,Yes,No,46,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),101.23,4525.95,No
CUST-1677,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),77.02,769.0,No
CUST-1678,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),64.94,5963.19,Yes
CUST-1679,Female,1,No,Yes,41,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.98,4165.14,No
CUST-1680,Female,1,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,59.77,2856.59,Yes
CUST-1681,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),96.78,7834.86,No
CUST-1682,Male,0,No,No,61,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),36.0,6984.08,No
CUST-1683,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),25.14,380.98,No
CUST-1684,Male,0,Yes,No,53,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,74.17,5943.76,No
CUST-1685,Male,0,No,Yes,71,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),103.89,1478.05,No
CUST-1686,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.22,159.47,Yes
CUST-1687,Male,1,Yes,No,63,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.62,1872.5,No
CUST-1688,Male,0,Yes,No,50,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,107.28,423.06,No
CUST-1689,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,25.69,5431.51,No
CUST-1690,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,76.92,6442.73,No
CUST-1691,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,101.28,1529.04,No
CUST-1692,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),82.35,1793.72,No
CUST-1693,Male,0,No,No,34,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),77.15,1155.12,No
CUST-1694,Male,0,No,Yes,35,Yes,No,No,Yes,No internet service,No,No,No,No internet service,Two year,No,Electronic check,96.81,4788.0,No
CUST-1695,Female,0,No,No,63,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),88.73,4168.55,No
CUST-1696,Male,0,No,Yes,31,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,68.16,70.18,No
CUST-1697,Male,1,Yes,No,17,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,22.4,3153.22,No
CUST-1698,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.33,764.81,Yes
CUST-1699,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,39.32,4928.96,No
CUST-1700,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),43.41,4036.66,Yes
CUST-1701,Female,0,No,No,52,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),85.95,3910.32,No
CUST-1702,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),63.31,6253.41,No
CUST-1703,Male,1,Yes,No,65,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),89.68,3914.36,No
CUST-1704,Male,1,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,57.26,4141.79,No
CUST-1705,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Mailed check,105.0,5383.99,No
CUST-1706,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),60.71,2574.1,No
CUST-1707,Female,0,No,No,37,Yes,Yes,No,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,67.38,7969.06,No
CUST-1708,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.63,2405.5,No
CUST-1709,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,68.36,7768.65,No
CUST-1710,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,41.98,6919.65,Yes
CUST-1711,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),94.3,7704.78,Yes
CUST-1712,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,89.4,1572.57,No
CUST-1713,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,No,Electronic check,19.58,1979.58,Yes
CUST-1714,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),67.38,7209.2,No
CUST-1715,Female,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,22.54,8136.74,No
CUST-1716,Female,0,Yes,No,34,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,74.93,6406.72,Yes
CUST-1717,Male,0,No,No,4,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,108.16,5429.56,No
CUST-1718,Female,0,No,No,38,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,104.72,6883.38,No
CUST-1719,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,One year,No,Electronic check,42.38,370.83,No
CUST-1720,Female,0,Yes,Yes,39,No,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,32.01,7264.53,No
CUST-1721,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.11,2402.52,No
CUST-1722,Male,0,No,No,57,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,72.62,498.56,Yes
CUST-1723,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.38,5799.31,Yes
CUST-1724,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.05,6403.13,Yes
CUST-1725,Female,0,No,Yes,38,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,43.25,5337.77,No
CUST-1726,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,40.46,2987.88,No
CUST-1727,Male,1,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,79.19,1012.14,Yes
CUST-1728,Female,0,Yes,No,62,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,45.26,6540.58,No
CUST-1729,Female,0,Yes,No,15,Yes,No phone service,No,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),60.68,419.68,No
CUST-1730,Female,0,No,No,36,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),63.48,6461.75,No
CUST-1731,Male,0,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.5,8139.09,Yes
CUST-1732,Male,1,No,Yes,26,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,24.17,8472.97,No
CUST-1733,Female,1,No,Yes,62,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,94.67,3379.47,No
CUST-1734,Male,0,Yes,Yes,63,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.36,939.68,No
CUST-1735,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,77.84,819.82,No
CUST-1736,Male,0,Yes,No,8,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,32.86,4187.17,No
